2009-06-06	160	0	0
2009-06-07	243	2	0
2009-06-08	245	2	0
2009-06-09	63	1	0
2009-06-10	237	3	0
2009-06-11	9	1	0
2009-06-12	92	0	0
2009-06-13	127	8	0
2009-06-14	283	55	0
2009-06-15	666	8	0
2009-06-16	401	1	0
2009-06-17	502	7	0
2009-06-18	693	1	0
2009-06-19	210	6	0
2009-06-20	262	1	0
2009-06-21	21	1	0
2009-06-22	308	9	0
2009-06-23	126	2	0
2009-06-24	214	14	0
2009-06-25	139	7	0
2009-06-26	141	6	0
2009-06-27	134	20	0
2009-06-28	294	17	0
2009-06-29	169	2	0
2009-06-30	449	13	0
2009-07-01	149	0	0
2009-07-02	163	3	0
2009-07-03	411	6	0
2009-07-04	742	12	0
2009-07-05	236	3	0
2009-07-06	403	22	0
2009-07-07	656	53	0
2009-07-08	1141	15	0
2009-07-09	319	74	0
2009-07-10	133	1	0
2009-07-11	312	4	0
2009-07-12	309	30	0
2009-07-13	259	5	0
2009-07-14	442	3	0
2009-07-15	138	12	0
2009-07-16	338	20	0
2009-07-17	480	5	0
2009-07-18	101	9	0
2009-07-19	50	10	0
2009-07-20	79	4	0
2009-07-21	64	0	0
2009-07-22	451	10	0
2009-07-23	775	17	0
2009-07-24	84	4	0
2009-07-25	52	3	0
2009-07-26	377	7	0
2009-07-27	151	3	0
2009-07-28	89	6	0
2009-07-29	50	6	0
2009-07-30	306	0	0
2009-07-31	54	1	0
2009-08-01	589	8	0
2009-08-02	267	3	0
2009-08-03	207	0	0
2009-08-04	203	0	0
2009-08-05	165	8	0
2009-08-06	224	7	0
2009-08-07	120	2	0
2009-08-08	838	41	0
2009-08-10	40	2	0
2009-08-11	142	10	0
2009-08-12	381	3	0
2009-08-13	75	2	0
2009-08-14	385	4	0
2009-08-15	167	23	0
2009-08-16	23	31	0
2009-08-17	86	0	0
2009-08-18	70	0	0
2009-08-19	31	4	0
2009-08-20	0	1	0
2009-08-21	801	0	0
2009-08-23	171	4	0
2009-08-24	756	2	0
2009-08-25	101	0	0
2009-08-26	64	3	0
2009-08-27	342	11	0
2009-08-28	79	8	0
2009-08-29	246	1	0
2009-08-30	3	0	0
2009-08-31	311	9	0
2009-09-01	398	29	0
2009-09-02	394	8	0
2009-09-03	243	8	0
2009-09-04	301	7	0
2009-09-05	87	0	0
2009-09-06	40	2	0
2009-09-07	404	16	0
2009-09-08	128	2	0
2009-09-09	207	18	0
2009-09-10	81	2	0
2009-09-11	244	4	0
2009-09-12	366	26	0
2009-09-13	82	1	0
2009-09-14	171	6	0
2009-09-15	641	5	0
2009-09-16	294	25	0
2009-09-17	792	58	0
2009-09-18	259	2	0
2009-09-19	759	8	0
2009-09-20	138	4	0
2009-09-21	38	13	0
2009-09-22	320	12	0
2009-09-23	1771	33	0
2009-09-24	546	36	0
2009-09-25	96	4	0
2009-09-26	278	14	0
2009-09-27	138	1	0
2009-09-28	134	4	0
2009-09-29	296	9	0
2009-09-30	172	5	0
2009-10-01	181	16	0
2009-10-02	452	46	0
2009-10-03	59	23	0
2009-10-04	33	0	0
2009-10-05	623	39	0
2009-10-06	394	8	0
2009-10-07	93	3	0
2009-10-08	264	6	0
2009-10-09	560	3	0
2009-10-10	97	7	0
2009-10-11	215	12	0
2009-10-12	325	9	0
2009-10-13	209	16	0
2009-10-14	402	23	1
2009-10-15	25	2	0
2009-10-16	20	5	0
2009-10-17	234	22	0
2009-10-18	443	6	0
2009-10-19	210	4	0
2009-10-20	57	2	0
2009-10-21	41	33	0
2009-10-22	279	51	0
2009-10-23	108	7	0
2009-10-24	13	4	0
2009-10-25	106	2	1
2009-10-26	33	1	0
2009-10-27	121	1	0
2009-10-28	163	24	0
2009-10-29	46	4	0
2009-10-30	48	18	0
2009-10-31	82	3	0
2009-11-01	109	7	0
2009-11-02	112	5	0
2009-11-03	136	25	0
2009-11-04	32	2	0
2009-11-05	24	0	0
2009-11-06	115	0	0
2009-11-07	144	17	0
2009-11-08	11	2	0
2009-11-09	1610	67	0
2009-11-10	127	10	0
2009-11-11	49	1	0
2009-11-12	213	37	0
2009-11-13	2	0	0
2009-11-14	1	1	0
2009-11-15	238	5	0
2009-11-16	117	22	0
2009-11-17	105	4	0
2009-11-18	87	1	0
2009-11-19	80	5	0
2009-11-20	199	15	0
2009-11-21	19	11	0
2009-11-22	67	3	0
2009-11-23	5	0	1
2009-11-24	39	0	0
2009-11-25	210	11	0
2009-11-26	170	4	0
2009-11-27	5	15	1
2009-11-28	63	5	0
2009-11-29	33	0	0
2009-11-30	27	7	0
2009-12-01	28	6	0
2009-12-02	653	4	0
2009-12-03	77	10	0
2009-12-04	156	16	0
2009-12-05	258	9	0
2009-12-06	85	12	0
2009-12-07	424	31	0
2009-12-08	102	1	0
2009-12-09	2299	0	0
2009-12-10	155	8	0
2009-12-11	337	5	0
2009-12-12	12	3	0
2009-12-13	158	7	0
2009-12-14	66	2	0
2009-12-15	203	6	0
2009-12-16	82	4	0
2009-12-18	134	36	0
2009-12-19	407	25	0
2009-12-20	153	3	0
2009-12-21	56	6	0
2009-12-22	12	4	0
2009-12-23	84	5	0
2009-12-24	117	7	0
2009-12-25	946	6	0
2009-12-26	353	11	0
2009-12-27	125	10	0
2009-12-28	149	1	0
2009-12-29	268	8	0
2009-12-30	407	15	0
2009-12-31	427	5	0
2010-01-01	63	3	0
2010-01-02	453	1	0
2010-01-03	156	4	0
2010-01-04	85	34	0
2010-01-05	213	2	0
2010-01-06	344	1	0
2010-01-07	237	4	0
2010-01-08	8	0	0
2010-01-10	44	1	0
2010-01-11	237	11	0
2010-01-12	389	3	0
2010-01-13	359	6	0
2010-01-14	66	0	0
2010-01-15	112	1	0
2010-01-16	146	4	0
2010-01-17	620	0	0
2010-01-18	346	8	0
2010-01-19	685	9	0
2010-01-20	6902	308	1
2010-01-21	161	2	0
2010-01-22	4047	74	1
2010-01-23	1627	50	2
2010-01-24	1059	6	1
2010-01-25	1074	17	0
2010-01-26	637	1	0
2010-01-27	404	1	0
2010-01-28	395	2	0
2010-01-29	965	3	0
2010-01-30	105	3	0
2010-01-31	450	15	1
2010-02-02	1748	253	0
2010-02-03	244	46	0
2010-02-04	338	43	0
2010-02-05	4227	133	2
2010-02-06	17	4	0
2010-02-07	107	0	0
2010-02-08	25	0	0
2010-02-09	396	14	0
2010-02-10	512	184	0
2010-02-11	529	23	0
2010-02-12	1802	61	0
2010-02-13	410	7	0
2010-02-14	1554	14	0
2010-02-15	2781	88	0
2010-02-16	1803	68	0
2010-02-17	497	18	0
2010-02-18	7	8	0
2010-02-19	54	2	0
2010-02-20	536	23	0
2010-02-21	94	2	0
2010-02-22	433	19	0
2010-02-23	190	4	0
2010-02-24	1210	20	0
2010-02-25	787	18	0
2010-02-26	69	9	1
2010-02-27	264	2	0
2010-02-28	602	15	0
2010-03-01	142	8	0
2010-03-02	3581	304	0
2010-03-03	237	11	0
2010-03-04	22	4	0
2010-03-05	320	17	0
2010-03-06	609	13	0
2010-03-07	96	0	0
2010-03-08	118	5	0
2010-03-09	25	1	0
2010-03-10	452	5	0
2010-03-11	495	18	0
2010-03-12	258	13	0
2010-03-13	37	6	0
2010-03-14	70	81	0
2010-03-15	88	5	0
2010-03-16	328	20	0
2010-03-17	716	35	0
2010-03-18	262	26	0
2010-03-19	288	64	0
2010-03-20	411	32	1
2010-03-21	123	20	0
2010-03-22	39	4	0
2010-03-23	549	17	0
2010-03-24	75	9	0
2010-03-25	471	3	0
2010-03-26	74	3	0
2010-03-27	22	1	0
2010-03-28	105	14	0
2010-03-29	262	2	1
2010-03-30	136	19	0
2010-03-31	237	3	0
2010-04-01	126	1	0
2010-04-02	197	0	0
2010-04-03	342	7	0
2010-04-04	758	745	0
2010-04-05	654	4	0
2010-04-06	589	19	0
2010-04-07	1327	12	0
2010-04-08	324	14	0
2010-04-09	329	17	0
2010-04-10	185	8	0
2010-04-11	293	26	0
2010-04-12	419	10	0
2010-04-13	331	15	0
2010-04-14	554	20	0
2010-04-15	372	7	0
2010-04-16	1031	129	0
2010-04-17	220	4	0
2010-04-18	665	31	0
2010-04-19	746	59	0
2010-04-20	453	132	0
2010-04-21	169	91	0
2010-04-22	143	564	0
2010-04-23	176	455	0
2010-04-24	571	3	0
2010-04-25	207	9	0
2010-04-26	86	6	0
2010-04-27	654	6	0
2010-04-28	130	9	0
2010-04-29	349	30	0
2010-04-30	75	3	0
2010-05-01	70	3	0
2010-05-02	2409	35	0
2010-05-03	814	19	0
2010-05-04	259	7	0
2010-05-05	1366	234	0
2010-05-06	517	111	0
2010-05-07	144	55	0
2010-05-08	27	4	0
2010-05-09	330	6	0
2010-05-10	1003	29	0
2010-05-11	171	10	0
2010-05-12	219	17	0
2010-05-13	352	13	0
2010-05-14	208	1	0
2010-05-15	402	35	0
2010-05-16	134	7	0
2010-05-17	388	14	0
2010-05-18	171	6	0
2010-05-19	904	2	0
2010-05-20	482	15	0
2010-05-21	361	8	0
2010-05-22	279	3	0
2010-05-23	212	4	0
2010-05-24	100	4	0
2010-05-25	160	42	0
2010-05-26	358	2	1
2010-05-27	596	5	0
2010-05-28	476	20	0
2010-05-29	464	23	0
2010-05-30	6	2	0
2010-05-31	524	7	0
2010-06-01	86	9	0
2010-06-02	1212	136	0
2010-06-03	492	194	0
2010-06-04	169	99	0
2010-06-05	122	12	0
2010-06-06	488	8	1
2010-06-07	203	44	0
2010-06-08	15	0	0
2010-06-09	591	18	0
2010-06-10	1306	33	0
2010-06-11	64	11	0
2010-06-12	30	2	0
2010-06-13	60	1	0
2010-06-14	503	11	0
2010-06-15	0	3	0
2010-06-16	768	37	0
2010-06-17	864	22	0
2010-06-18	499	77	0
2010-06-19	295	87	0
2010-06-20	17	10	0
2010-06-21	413	3	0
2010-06-22	2196	141	0
2010-06-23	837	14	0
2010-06-24	689	8	0
2010-06-25	467	13	0
2010-06-26	41	12	0
2010-06-27	234	15	0
2010-06-28	534	10	0
2010-06-29	469	11	0
2010-06-30	934	38	0
2010-07-01	1074	13	0
2010-07-03	430	34	0
2010-07-04	854	15	0
2010-07-05	400	17	0
2010-07-06	1205	39	0
2010-07-07	585	13	0
2010-07-08	490	27	2
2010-07-09	456	2	0
2010-07-10	170	29	0
2010-07-11	710	11	0
2010-07-12	2647	440	0
2010-07-13	1136	85	0
2010-07-14	691	144	0
2010-07-15	525	24	0
2010-07-16	232	34	0
2010-07-17	87	18	0
2010-07-18	171	12	0
2010-07-19	111	5	0
2010-07-20	296	50	1
2010-07-21	10	4	0
2010-07-22	1399	22	0
2010-07-23	2174	189	1
2010-07-24	65	3	0
2010-07-25	967	128	0
2010-07-26	231	0	1
2010-07-27	415	14	0
2010-07-28	1426	108	6
2010-07-29	1498	121	1
2010-07-30	806	66	0
2010-07-31	331	9	0
2010-08-01	131	16	0
2010-08-02	777	48	0
2010-08-03	885	77	0
2010-08-04	754	4	0
2010-08-05	566	65	0
2010-08-06	413	26	0
2010-08-07	1982	23	0
2010-08-08	1960	1	0
2010-08-09	4950	101	0
2010-08-10	3142	197	0
2010-08-11	452	23	0
2010-08-12	1073	71	0
2010-08-13	4425	160	0
2010-08-14	1770	41	0
2010-08-15	1181	62	0
2010-08-16	316	14	0
2010-08-17	2081	26	0
2010-08-18	4234	40	0
2010-08-19	1947	189	0
2010-08-20	5670	341	0
2010-08-21	2602	131	0
2010-08-22	5446	196	0
2010-08-23	2928	74	4
2010-08-24	2443	49	2
2010-08-25	1397	29	0
2010-08-26	182	2	0
2010-08-27	3915	37	3
2010-08-28	1195	45	0
2010-08-29	356	19	0
2010-08-30	532	30	9
2010-08-31	4585	281	0
2010-09-01	2352	23	1
2010-09-02	324	23	0
2010-09-03	75	4	0
2010-09-04	2583	79	0
2010-09-05	59	9	0
2010-09-06	348	27	0
2010-09-07	734	24	0
2010-09-08	460	19	0
2010-09-09	945	32	1
2010-09-10	1009	42	3
2010-09-11	1341	223	0
2010-09-12	3282	138	2
2010-09-13	249	35	4
2010-09-14	251	32	2
2010-09-15	147	14	1
2010-09-16	778	41	0
2010-09-17	609	14	0
2010-09-18	396	40	0
2010-09-19	567	24	0
2010-09-20	533	21	0
2010-09-21	1648	266	0
2010-09-22	402	17	0
2010-09-23	5689	788	0
2010-09-24	2315	186	4
2010-09-25	470	8	0
2010-09-26	1925	68	0
2010-09-27	1185	64	1
2010-09-28	1147	33	0
2010-09-29	3324	545	0
2010-09-30	7202	956	1
2010-10-01	1190	107	0
2010-10-02	2107	264	0
2010-10-03	543	48	1
2010-10-04	2132	521	0
2010-10-05	2577	719	0
2010-10-06	198	39	0
2010-10-07	2530	689	0
2010-10-08	1995	438	0
2010-10-09	1336	102	2
2010-10-10	2234	229	0
2010-10-11	275	206	0
2010-10-12	677	74	0
2010-10-13	1621	59	0
2010-10-14	448	49	0
2010-10-15	747	180	0
2010-10-16	14	1	0
2010-10-17	622	131	0
2010-10-18	391	45	0
2010-10-19	608	67	0
2010-10-20	586	23	0
2010-10-21	258	5	0
2010-10-22	810	20	0
2010-10-23	822	19	0
2010-10-24	295	16	0
2010-10-25	1409	76	0
2010-10-26	1002	12	0
2010-10-27	394	16	0
2010-10-28	79	13	0
2010-10-29	735	27	0
2010-10-30	477	35	0
2010-10-31	204	41	0
2010-11-01	782	50	1
2010-11-02	2684	64	0
2010-11-03	893	44	0
2010-11-04	504	39	1
2010-11-05	24	2	0
2010-11-06	590	39	0
2010-11-07	1077	22	0
2010-11-08	5123	993	0
2010-11-09	3251	324	0
2010-11-10	1121	44	0
2010-11-11	3546	327	0
2010-11-12	2377	269	0
2010-11-13	681	32	0
2010-11-14	8301	42	0
2010-11-15	4871	67	0
2010-11-16	672	56	0
2010-11-17	210	12	0
2010-11-18	161	2	0
2010-11-19	28963	59	0
2010-11-20	705	66	1
2010-11-21	7891	71	0
2010-11-22	809	40	0
2010-11-23	3460	55	0
2010-11-24	3312	52	0
2010-11-25	5087	59	0
2010-11-26	2678	161	1
2010-11-27	4054	184	2
2010-11-28	17759	79	0
2010-11-29	2083	68	0
2010-11-30	894	46	2
2010-12-01	5355	144	2
2010-12-02	10878	82	0
2010-12-03	6595	397	0
2010-12-04	10484	359	0
2010-12-05	8899	143	0
2010-12-06	3060	131	0
2010-12-07	2577	367	1
2010-12-08	3240	267	0
2010-12-09	2585	171	0
2010-12-10	2242	185	0
2010-12-11	4724	223	0
2010-12-12	4303	483	0
2010-12-13	2448	179	0
2010-12-14	4653	215	0
2010-12-15	3526	146	1
2010-12-16	4328	314	0
2010-12-17	2382	157	0
2010-12-18	3876	295	0
2010-12-19	1698	85	0
2010-12-20	2445	169	0
2010-12-21	1309	74	0
2010-12-22	3047	166	2
2010-12-23	4531	314	4
2010-12-24	3125	272	0
2010-12-25	1759	201	0
2010-12-26	2096	189	0
2010-12-27	3556	302	0
2010-12-28	3785	331	0
2010-12-29	2178	117	0
2010-12-30	3798	218	0
2010-12-31	2887	335	0
2011-01-01	1983	177	0
2011-01-02	1619	31	0
2011-01-03	4932	543	0
2011-01-04	2523	171	1
2011-01-05	4868	350	0
2011-01-06	4875	693	0
2011-01-07	2502	266	0
2011-01-08	5015	474	0
2011-01-09	2214	327	0
2011-01-10	1517	78	1
2011-01-11	2629	111	0
2011-01-12	3205	141	0
2011-01-13	2500	52	0
2011-01-14	2700	97	0
2011-01-15	3115	638	0
2011-01-16	2441	215	0
2011-01-17	2311	97	0
2011-01-18	4073	285	0
2011-01-19	3345	118	0
2011-01-20	3347	90	0
2011-01-21	1394	130	0
2011-01-22	2368	104	2
2011-01-23	4464	211	0
2011-01-24	3722	143	0
2011-01-25	5027	373	0
2011-01-26	4173	560	0
2011-01-27	4153	231	0
2011-01-28	1389	237	0
2011-01-29	1603	213	0
2011-01-30	5966	676	0
2011-01-31	3657	128	0
2011-02-01	1306	94	0
2011-02-02	5007	130	0
2011-02-03	1987	136	0
2011-02-04	5181	281	0
2011-02-05	4523	219	0
2011-02-06	4323	357	0
2011-02-07	4085	246	0
2011-02-08	4997	281	0
2011-02-09	7002	658	0
2011-02-10	5185	388	0
2011-02-11	3904	461	0
2011-02-12	2343	137	0
2011-02-13	2598	65	0
2011-02-14	2410	165	0
